file_name,pages,file_size_kb,has_text,word_count,character_count,status,error
msps.pdf,2,24.93,True,1413,10162,Valid,
mss.pdf,1,21.29,True,856,6449,Valid,
mssc.pdf,2,26.97,True,1899,12331,Valid,
mssfsbu.pdf,2,24.28,True,1356,10031,Valid,
mssp-oai.pdf,1,21.29,True,1075,7763,Valid,
mssp-pws.pdf,1,21.86,True,1018,7901,Valid,
mssp-uw.pdf,1,22.27,True,1067,7945,Valid,
mssp-vm.pdf,1,22.17,True,1101,8140,Valid,
msssgc(1).pdf,1,22.96,True,1343,8910,Valid,
msssgc.pdf,1,22.96,True,1343,8910,Valid,
msssy.pdf,1,18.5,True,586,4633,Valid,
mssy.pdf,2,25.86,True,1415,10508,Valid,
msveay.pdf,1,21.06,True,1033,7419,Valid,
msvss.pdf,1,19.65,True,826,6462,Valid,
msvy.pdf,1,20.79,True,1027,7237,Valid,
msvymp.pdf,1,20.08,True,797,5717,Valid,
mswcfpawcp.pdf,1,19.82,True,867,6767,Valid,
mswr.pdf,1,19.62,True,754,5523,Valid,
msy.pdf,1,21.05,True,909,6830,Valid,
mszcs.pdf,2,26.3,True,1449,11063,Valid,
mt-pudu copy.pdf,1,20.65,True,936,7576,Valid,
mt-pudu.pdf,1,20.65,True,936,7576,Valid,
mta.pdf,1,20.56,True,1026,7514,Valid,
mtamsy.pdf,1,19.49,True,860,6397,Valid,
mtc.pdf,1,22.78,True,1165,8925,Valid,
mtdip.pdf,1,20.71,True,1047,7307,Valid,
mtdy.pdf,2,27.97,True,1905,13205,Valid,
mtp-pulws.pdf,1,21.72,True,1162,8844,Valid,
mtyyd.pdf,1,21.71,True,1052,7452,Valid,
mukuy.pdf,1,22.48,True,1207,8542,Valid,
mupsese.pdf,1,21.18,True,1030,7679,Valid,
mupssee.pdf,1,21.5,True,905,7088,Valid,
mvky.pdf,1,21.8,True,1028,7713,Valid,
mvp.pdf,1,20.5,True,1012,7330,Valid,
mvpy-bihar.pdf,1,19.73,True,749,5562,Valid,
mvpy.pdf,1,22.05,True,1031,7310,Valid,
mvspkdpy.pdf,1,21.87,True,1073,7883,Valid,
mvspy.pdf,1,21.42,True,893,6578,Valid,
mvyspy.pdf,1,22.49,True,1024,7761,Valid,
mwfhjwy.pdf,2,25.35,True,1512,10721,Valid,
mysy.pdf,2,24.92,True,1434,10392,Valid,
mysyc.pdf,1,22.08,True,1153,8560,Valid,
myuy.pdf,1,20.32,True,812,6123,Valid,
myyyt.pdf,1,21.3,True,1157,8020,Valid,
n-pdf.pdf,2,30.92,True,2553,17421,Valid,
naari.pdf,1,20.71,True,970,7660,Valid,
nacoip.pdf,2,29.84,True,2094,14841,Valid,
naepwdnaieepwddklsn.pdf,2,29.41,True,1962,14543,Valid,
naepwdnaieepwddklspa.pdf,2,28.66,True,1891,13970,Valid,
naepwdnaieepwddksmksspriongo.pdf,2,29.72,True,2034,15128,Valid,
naepwdnaieepwdsbakkbvksmsrutz.pdf,2,30.67,True,2103,15619,Valid,
naip.pdf,2,23.44,True,1410,10298,Valid,
nais.pdf,2,23.62,True,1321,9334,Valid,
namo-shetkari-mahasanman-nidhi-yojana.pdf,1,22.28,True,1087,7735,Valid,
naospasa-bac(1).pdf,2,29.07,True,2045,15023,Valid,
naospasa-bac.pdf,2,29.07,True,2045,15023,Valid,
naospasa-beidowagpasa.pdf,2,29.71,True,2150,15732,Valid,
naospasa-bircarsadu.pdf,2,29.63,True,2130,15596,Valid,
naospasa-bnpiocpasa.pdf,2,30.06,True,2191,16051,Valid,
naospasa-bpjmbpasa.pdf,2,29.76,True,2182,15825,Valid,
naospasa-bri.pdf,2,29.6,True,2103,15434,Valid,
naospasa-oai.pdf,2,28.24,True,1894,13961,Valid,
nap-sdp.pdf,2,25.13,True,1346,10175,Valid,
naps.pdf,2,27.13,True,1771,13028,Valid,
nassvsaca.pdf,2,27.24,True,1695,12473,Valid,
nassvsbdppsfsc.pdf,2,27.48,True,1755,12969,Valid,
nassvsbira.pdf,2,27.78,True,1825,13296,Valid,
nassvsbisscag.pdf,2,27.54,True,1801,13272,Valid,
nassvsbpsopwwsc.pdf,2,28.12,True,1871,13687,Valid,
nassvsbpubsopwwsc.pdf,2,27.79,True,1808,13347,Valid,
nassvsbsimwpscapsfsc.pdf,2,28.26,True,1896,13893,Valid,
nassvsbulbpsfsc.pdf,2,27.43,True,1756,12909,Valid,
nassvsc.pdf,2,27.38,True,1702,12583,Valid,
nassvscb.pdf,2,26.9,True,1645,12067,Valid,
nassvsim.pdf,2,27.25,True,1720,12565,Valid,
nassvsla.pdf,2,27.12,True,1683,12416,Valid,
nassvssa.pdf,2,27.0,True,1680,12348,Valid,
natthe.pdf,1,22.72,True,1134,8647,Valid,
nbcfdc-gls.pdf,1,21.81,True,1011,7461,Valid,
nbhm.pdf,2,25.42,True,1405,10713,Valid,
nbm(1).pdf,2,24.21,True,1259,9535,Valid,
nbm.pdf,2,24.21,True,1259,9535,Valid,
nccsis.pdf,2,27.91,True,1887,13484,Valid,
ncrfs.pdf,1,22.64,True,1190,8833,Valid,
ndacw.pdf,1,22.95,True,1266,9068,Valid,
ndbs-pbaocwwb.pdf,1,20.78,True,1050,7937,Valid,
ndriis.pdf,3,34.7,True,3190,20898,Valid,
necms(1).pdf,3,34.97,True,2915,19743,Valid,
necms.pdf,3,34.97,True,2915,19743,Valid,
needs.pdf,3,38.03,True,3153,23253,Valid,
nets.pdf,1,19.01,True,726,5364,Valid,
nfandshests.pdf,4,44.66,True,4280,29659,Valid,
nfbks.pdf,1,22.61,True,1043,7746,Valid,
nfbs-sikkim(1).pdf,1,20.38,True,859,6234,Valid,
nfbs-sikkim.pdf,1,20.38,True,859,6234,Valid,
nfbs.pdf,1,20.99,True,1034,7086,Valid,
nfbsup.pdf,1,19.98,True,988,6575,Valid,
nfos.pdf,2,31.53,True,2407,16869,Valid,
nfsmcss.pdf,1,21.8,True,1058,7816,Valid,
ngaossandvtd.pdf,1,20.94,True,1106,8224,Valid,
ngausy.pdf,1,19.29,True,755,5869,Valid,
ngiaotk.pdf,2,25.53,True,1369,10801,Valid,
ngin.pdf,2,24.76,True,1433,10777,Valid,
ngy.pdf,1,21.92,True,1291,8857,Valid,
nhdp-dba-saic.pdf,1,22.0,True,1262,9323,Valid,
nhdp-iandts-emporia.pdf,2,25.17,True,1315,9935,Valid,
nhdp-iandts-uh.pdf,2,30.37,True,2141,15282,Valid,
nhdp-randds.pdf,2,32.02,True,2355,17842,Valid,
nhdpccwms.pdf,2,27.51,True,1870,13990,Valid,
nhdpsc.pdf,2,23.89,True,1288,9839,Valid,
nhis.pdf,1,22.9,True,1200,9271,Valid,
nhs-west-bengal.pdf,2,28.08,True,1989,13197,Valid,
nielitip.pdf,2,25.87,True,1489,10886,Valid,
nift copy.pdf,1,20.92,True,981,7456,Valid,
nift.pdf,1,20.92,True,981,7456,Valid,
nikshay.pdf,1,20.69,True,1070,7623,Valid,
niti-i.pdf,2,27.54,True,1681,12300,Valid,
njcfts.pdf,1,20.64,True,946,7061,Valid,
nkmds.pdf,1,21.57,True,1047,8160,Valid,
nmcms.pdf,1,19.4,True,677,5183,Valid,
nmeo-op.pdf,1,21.52,True,939,7207,Valid,
nmmss.pdf,2,28.42,True,1833,12606,Valid,
nmnf.pdf,1,20.33,True,808,6303,Valid,
nn.pdf,2,25.11,True,1478,10316,Valid,
nos-sc.pdf,2,32.05,True,2409,17128,Valid,
nos-swd.pdf,2,27.86,True,1743,12455,Valid,
npcsip.pdf,2,26.12,True,1444,11076,Valid,
nps-tsep.pdf,2,27.22,True,1980,12919,Valid,
npy-jbocwwb.pdf,2,25.62,True,1420,10368,Valid,
npy.pdf,1,18.92,True,657,4833,Valid,
nrefhrdnre.pdf,3,32.38,True,2567,19247,Valid,
nreis.pdf,2,25.8,True,1476,10840,Valid,
ns-icarif.pdf,2,31.33,True,2352,16756,Valid,
ns.pdf,1,21.9,True,1065,7522,Valid,
nsa.pdf,3,35.71,True,2812,20442,Valid,
nsakppy.pdf,2,25.92,True,1611,11716,Valid,
nsap-ignoaps.pdf,2,27.95,True,1883,12648,Valid,
nsat.pdf,1,21.99,True,1030,8265,Valid,
nsatsy.pdf,1,21.05,True,916,6678,Valid,
nsauabdbrpshapy.pdf,2,24.32,True,1321,9761,Valid,
nsbgs.pdf,1,20.88,True,946,7071,Valid,
nsbhuk.pdf,1,18.97,True,635,4908,Valid,
nsc-se.pdf,2,30.74,True,2373,16504,Valid,
nsc-sl.pdf,2,30.51,True,2352,16142,Valid,
nscs.pdf,2,26.27,True,1903,12329,Valid,
nsfpgs.pdf,1,18.66,True,624,4861,Valid,
nsigse(1).pdf,2,25.48,True,1514,9945,Valid,
nsigse(2).pdf,2,25.48,True,1514,9945,Valid,
nsigse.pdf,2,25.48,True,1514,9945,Valid,
nsjbsy copy.pdf,1,22.29,True,1160,8546,Valid,
nsjbsy.pdf,1,22.29,True,1160,8546,Valid,
nskbgc.pdf,1,19.21,True,670,5195,Valid,
nsklvrpbkpy.pdf,1,22.54,True,1185,8657,Valid,
nskvmyhvphvbkpy.pdf,1,21.92,True,1064,7676,Valid,
nsky.pdf,1,23.02,True,1256,9179,Valid,
nsmedsy.pdf,1,19.43,True,714,5666,Valid,
nsms.pdf,1,21.61,True,1203,8724,Valid,
nsokkdaskmkdmaearby.pdf,1,18.43,True,683,5255,Valid,
nspgy.pdf,3,35.28,True,2976,20225,Valid,
nssfp.pdf,2,28.07,True,2223,15221,Valid,
nsskvy.pdf,1,23.11,True,1233,8887,Valid,
nssky.pdf,2,26.48,True,1619,11362,Valid,
nssw.pdf,1,20.88,True,889,6293,Valid,
nstss.pdf,1,21.35,True,940,7114,Valid,
nswf.pdf,1,22.15,True,1163,8591,Valid,
nsy.pdf,1,21.97,True,1212,8427,Valid,
nsych.pdf,1,20.57,True,1033,7404,Valid,
nta.pdf,2,25.04,True,1302,10937,Valid,
nts-pg.pdf,1,20.41,True,901,6654,Valid,
nts-ug.pdf,1,21.36,True,1013,7494,Valid,
nvpy.pdf,1,19.1,True,751,5516,Valid,
nwa.pdf,1,23.02,True,1144,9113,Valid,
nya.pdf,2,24.55,True,1381,9996,Valid,
nyc.pdf,1,20.4,True,847,6003,Valid,
oaa.pdf,1,20.71,True,943,6896,Valid,
oadp.pdf,1,20.26,True,955,7158,Valid,
oah copy.pdf,1,17.83,True,594,4492,Valid,
oah.pdf,1,17.83,True,594,4492,Valid,
oap copy.pdf,1,20.17,True,1003,6697,Valid,
oap(1) copy.pdf,1,20.17,True,1003,6697,Valid,
oap(1).pdf,1,20.17,True,1003,6697,Valid,
oap.pdf,1,20.17,True,1003,6697,Valid,
oapc copy.pdf,1,19.91,True,739,5610,Valid,
oapc.pdf,1,19.91,True,739,5610,Valid,
oapsapbandocwwb copy.pdf,1,18.94,True,691,5057,Valid,
oapsapbandocwwb.pdf,1,18.94,True,691,5057,Valid,
oapsp copy.pdf,1,18.8,True,660,4975,Valid,
oapsp.pdf,1,18.8,True,660,4975,Valid,
oapsucmupt copy.pdf,1,20.77,True,939,6801,Valid,
oapsucmupt.pdf,1,20.77,True,939,6801,Valid,
oapwb copy.pdf,1,21.43,True,1025,7602,Valid,
oapwb.pdf,1,21.43,True,1025,7602,Valid,
oasas copy.pdf,1,22.82,True,1208,8665,Valid,
oasas.pdf,1,22.82,True,1208,8665,Valid,
oay-mesifai-sa-msme copy.pdf,1,20.05,True,961,7117,Valid,
oay-mesifai-sa-msme.pdf,1,20.05,True,961,7117,Valid,
obcpms.pdf,1,20.52,True,815,6720,Valid,
obs.pdf,1,19.91,True,791,6024,Valid,
oecp-mea.pdf,1,20.39,True,867,6746,Valid,
oexp-mesifai-sa-msme copy.pdf,1,21.13,True,1083,7961,Valid,
oexp-mesifai-sa-msme.pdf,1,21.13,True,1083,7961,Valid,
ofoe copy.pdf,2,28.1,True,2104,14565,Valid,
ofoe.pdf,2,28.1,True,2104,14565,Valid,
ohss.pdf,1,21.1,True,924,7213,Valid,
ombgh copy.pdf,1,22.41,True,1168,8385,Valid,
ombgh.pdf,1,22.41,True,1168,8385,Valid,
omps copy.pdf,1,22.44,True,1209,8782,Valid,
omps.pdf,1,22.44,True,1209,8782,Valid,
oms copy.pdf,1,18.33,True,568,4630,Valid,
oms.pdf,1,18.33,True,568,4630,Valid,
onorc copy.pdf,1,21.09,True,1010,7081,Valid,
onorc.pdf,1,21.09,True,1010,7081,Valid,
opetfesime-mp copy.pdf,1,21.05,True,1023,8057,Valid,
opetfesime-mp.pdf,1,21.05,True,1023,8057,Valid,
ops copy.pdf,1,18.87,True,699,5180,Valid,
ops.pdf,1,18.87,True,699,5180,Valid,
orjcvsrva copy.pdf,1,19.9,True,860,6604,Valid,
orjcvsrva.pdf,1,19.9,True,860,6604,Valid,
osc copy.pdf,1,22.03,True,1127,8333,Valid,
osc.pdf,1,22.03,True,1127,8333,Valid,
osfst copy.pdf,1,18.37,True,579,4625,Valid,
osfst.pdf,1,18.37,True,579,4625,Valid,
ossppms.pdf,2,25.69,True,1626,11436,Valid,
ostf.pdf,2,27.67,True,1881,12822,Valid,
otca-bbdp copy.pdf,1,22.54,True,1084,8388,Valid,
otca-bbdp.pdf,1,22.54,True,1084,8388,Valid,
otci-citabtct copy.pdf,1,22.83,True,1151,8920,Valid,
otci-citabtct.pdf,1,22.83,True,1151,8920,Valid,
otcild-sw copy.pdf,1,22.34,True,1031,8027,Valid,
otcild-sw.pdf,1,22.34,True,1031,8027,Valid,
otgmp copy.pdf,1,25.22,True,1604,11345,Valid,
otgmp.pdf,1,25.22,True,1604,11345,Valid,
otsdfpc.pdf,1,20.83,True,1030,7437,Valid,
ovdf copy.pdf,2,26.93,True,1677,12395,Valid,
ovdf.pdf,2,26.93,True,1677,12395,Valid,
owjws.pdf,1,21.07,True,1031,7514,Valid,
paapwd copy.pdf,1,20.85,True,822,6348,Valid,
paapwd.pdf,1,20.85,True,822,6348,Valid,
pahal-dbtl copy.pdf,3,34.06,True,3037,19151,Valid,
pahal-dbtl.pdf,3,34.06,True,3037,19151,Valid,
parfdap copy.pdf,1,19.18,True,877,6446,Valid,
parfdap.pdf,1,19.18,True,877,6446,Valid,
pas copy.pdf,2,23.88,True,1322,9523,Valid,
pas.pdf,2,23.88,True,1322,9523,Valid,
patss copy.pdf,2,24.82,True,1435,10883,Valid,
patss.pdf,2,24.82,True,1435,10883,Valid,
pb-gbocwwb copy.pdf,1,20.75,True,1002,7168,Valid,
pb-gbocwwb.pdf,1,20.75,True,1002,7168,Valid,
pbanbocwwb copy.pdf,1,21.42,True,1032,7735,Valid,
pbanbocwwb.pdf,1,21.42,True,1032,7735,Valid,
pbby copy.pdf,1,21.49,True,957,7171,Valid,
pbby.pdf,1,21.49,True,957,7171,Valid,
pbcw copy.pdf,1,22.98,True,1291,9144,Valid,
pbcw.pdf,1,22.98,True,1291,9144,Valid,
pbs-hbocwwb copy.pdf,2,25.12,True,1561,10738,Valid,
pbs-hbocwwb.pdf,2,25.12,True,1561,10738,Valid,
pcds copy.pdf,1,18.96,True,606,4906,Valid,
pcds.pdf,1,18.96,True,606,4906,Valid,
pchcw copy.pdf,2,24.25,True,1347,9624,Valid,
pchcw.pdf,2,24.25,True,1347,9624,Valid,
pdca copy.pdf,1,20.84,True,924,6935,Valid,
pdca.pdf,1,20.84,True,924,6935,Valid,
pdfscstc copy.pdf,2,29.8,True,2166,15864,Valid,
pdfscstc.pdf,2,29.8,True,2166,15864,Valid,
pdfwc copy.pdf,2,28.19,True,1867,13024,Valid,
pdfwc(1) copy.pdf,2,28.19,True,1867,13024,Valid,
pdfwc(1).pdf,2,28.19,True,1867,13024,Valid,
pdfwc.pdf,2,28.19,True,1867,13024,Valid,
pdos copy.pdf,2,27.12,True,1721,12847,Valid,
pdos.pdf,2,27.12,True,1721,12847,Valid,
pds copy.pdf,2,26.6,True,1504,11168,Valid,
pds.pdf,2,26.6,True,1504,11168,Valid,
pdtti-assam copy.pdf,2,31.6,True,2530,17581,Valid,
pdtti-assam.pdf,2,31.6,True,2530,17581,Valid,
pdunwfs copy.pdf,2,26.19,True,1608,12219,Valid,
pdunwfs.pdf,2,26.19,True,1608,12219,Valid,
peaceap copy.pdf,2,26.09,True,1544,11379,Valid,
peaceap.pdf,2,26.09,True,1544,11379,Valid,
peacedea copy.pdf,2,28.32,True,1892,13861,Valid,
peacedea.pdf,2,28.32,True,1892,13861,Valid,
peaceifiear copy.pdf,2,26.16,True,1579,11670,Valid,
peaceifiear.pdf,2,26.16,True,1579,11670,Valid,
peacetp copy.pdf,2,25.83,True,1445,10772,Valid,
peacetp.pdf,2,25.83,True,1445,10772,Valid,
pecfar copy.pdf,2,28.84,True,1956,14304,Valid,
pecfar.pdf,2,28.84,True,1956,14304,Valid,
petro-subsidy-for-disabled copy.pdf,1,21.1,True,960,7039,Valid,
petro-subsidy-for-disabled.pdf,1,21.1,True,960,7039,Valid,
pfaavs.pdf,1,21.5,True,1187,8354,Valid,
pfeslpbtac copy.pdf,1,19.55,True,715,5368,Valid,
pfeslpbtac(1) copy.pdf,1,19.55,True,715,5368,Valid,
pfeslpbtac(1).pdf,1,19.55,True,715,5368,Valid,
pfeslpbtac.pdf,1,19.55,True,715,5368,Valid,
pfifllesrs copy.pdf,1,20.97,True,977,7358,Valid,
pfifllesrs.pdf,1,20.97,True,977,7358,Valid,
pfmeiiao copy.pdf,1,23.17,True,1188,9100,Valid,
pfmeiiao.pdf,1,23.17,True,1188,9100,Valid,
pfrs copy.pdf,2,23.35,True,1273,9297,Valid,
pfrs.pdf,2,23.35,True,1273,9297,Valid,
pfts copy.pdf,2,30.2,True,2490,16770,Valid,
pfts.pdf,2,30.2,True,2490,16770,Valid,
pg-igssgc copy.pdf,1,22.37,True,1287,8765,Valid,
pg-igssgc.pdf,1,22.37,True,1287,8765,Valid,
pgmssurhula copy.pdf,2,27.1,True,1752,12170,Valid,
pgmssurhula.pdf,2,27.1,True,1752,12170,Valid,
pgsgategpatqspmtmempugc copy.pdf,2,27.31,True,1677,12070,Valid,
pgsgategpatqspmtmempugc.pdf,2,27.31,True,1677,12070,Valid,
pgspcscstc copy.pdf,2,24.62,True,1353,10066,Valid,
pgspcscstc.pdf,2,24.62,True,1353,10066,Valid,
pgssgategpatqsaicte copy.pdf,2,32.01,True,2580,18137,Valid,
pgssgategpatqsaicte.pdf,2,32.01,True,2580,18137,Valid,
phms copy.pdf,1,20.12,True,685,5597,Valid,
phms.pdf,1,20.12,True,685,5597,Valid,
pi copy.pdf,2,24.89,True,1512,10090,Valid,
pi.pdf,2,24.89,True,1512,10090,Valid,
piatibft copy.pdf,2,25.94,True,1485,10680,Valid,
piatibft(1) copy.pdf,2,25.94,True,1485,10680,Valid,
piatibft(1).pdf,2,25.94,True,1485,10680,Valid,
piatibft.pdf,2,25.94,True,1485,10680,Valid,
piso copy.pdf,1,23.27,True,1300,9017,Valid,
piso.pdf,1,23.27,True,1300,9017,Valid,
pkk copy.pdf,1,18.39,True,634,4773,Valid,
pkk.pdf,1,18.39,True,634,4773,Valid,
pks copy.pdf,1,18.59,True,657,4814,Valid,
pks.pdf,1,18.59,True,657,4814,Valid,
pkvksfatfedap copy.pdf,1,21.47,True,1009,7595,Valid,
pkvksfatfedap.pdf,1,21.47,True,1009,7595,Valid,
pkvy copy.pdf,1,23.32,True,1134,8547,Valid,
pkvy.pdf,1,23.32,True,1134,8547,Valid,
placlao copy.pdf,1,20.79,True,1057,7571,Valid,
placlao.pdf,1,20.79,True,1057,7571,Valid,
plgsfsbu copy.pdf,2,24.05,True,1379,9610,Valid,
plgsfsbu.pdf,2,24.05,True,1379,9610,Valid,
plisaaci copy.pdf,3,34.48,True,2845,20553,Valid,
plisaaci.pdf,3,34.48,True,2845,20553,Valid,
pm copy.pdf,1,21.92,True,898,6632,Valid,
pm-daksh copy.pdf,3,36.74,True,2726,19988,Valid,
pm-daksh.pdf,3,36.74,True,2726,19988,Valid,
pm-gkay copy.pdf,1,20.39,True,875,6311,Valid,
pm-gkay.pdf,1,20.39,True,875,6311,Valid,
pm-kisan copy.pdf,1,21.73,True,1064,7787,Valid,
pm-kisan.pdf,1,21.73,True,1064,7787,Valid,
pm-kusum copy.pdf,2,26.71,True,1733,12066,Valid,
pm-kusum.pdf,2,26.71,True,1733,12066,Valid,
pm-poshan copy.pdf,1,19.19,True,675,4973,Valid,
pm-poshan.pdf,1,19.19,True,675,4973,Valid,
pm-svanidhi copy.pdf,2,25.53,True,1539,10700,Valid,
pm-svanidhi.pdf,2,25.53,True,1539,10700,Valid,
pm-uspycsiss copy.pdf,2,31.16,True,2396,17117,Valid,
pm-uspycsiss.pdf,2,31.16,True,2396,17117,Valid,
pm-yasasvipmsobcebcdnts copy.pdf,4,45.24,True,4340,30783,Valid,
pm-yasasvipmsobcebcdnts.pdf,4,45.24,True,4340,30783,Valid,
pm-yasasvitcceobcebcdnts copy.pdf,2,30.58,True,2311,16023,Valid,
pm-yasasvitcceobcebcdnts.pdf,2,30.58,True,2311,16023,Valid,
pm-yasasvitcseobcebcdnts copy.pdf,2,26.7,True,1684,11631,Valid,
pm-yasasvitcseobcebcdnts(1) copy.pdf,2,26.7,True,1684,11631,Valid,
pm-yasasvitcseobcebcdnts(1).pdf,2,26.7,True,1684,11631,Valid,
pm-yasasvitcseobcebcdnts.pdf,2,26.7,True,1684,11631,Valid,
pm.pdf,1,21.92,True,898,6632,Valid,
pmagy copy.pdf,1,24.01,True,1252,9028,Valid,
pmagy.pdf,1,24.01,True,1252,9028,Valid,
pmatcs copy.pdf,1,19.61,True,672,5545,Valid,
pmatcs.pdf,1,19.61,True,672,5545,Valid,
pmavssspc.pdf,1,21.68,True,1060,8034,Valid,
pmay-g copy.pdf,2,30.07,True,2148,14977,Valid,
pmay-g.pdf,2,30.07,True,2148,14977,Valid,
pmay-u copy.pdf,2,26.54,True,1545,10845,Valid,
pmay-u.pdf,2,26.54,True,1545,10845,Valid,
pmbjp copy.pdf,2,33.33,True,2530,18118,Valid,
pmbjp.pdf,2,33.33,True,2530,18118,Valid,
pmcsfpw copy.pdf,1,20.34,True,859,6258,Valid,
pmcsfpw.pdf,1,20.34,True,859,6258,Valid,
pmcup(1).pdf,1,20.78,True,854,7075,Valid,
pmcup(2).pdf,1,20.78,True,854,7075,Valid,
pmcup.pdf,1,20.78,True,854,7075,Valid,
pmegp copy.pdf,3,37.15,True,3218,22528,Valid,
pmegp.pdf,3,37.15,True,3218,22528,Valid,
pmfby copy.pdf,2,27.49,True,1708,12170,Valid,
pmfby.pdf,2,27.49,True,1708,12170,Valid,
pmfdr copy.pdf,2,30.88,True,2236,16498,Valid,
pmfdr.pdf,2,30.88,True,2236,16498,Valid,
pmfmpe copy.pdf,4,48.47,True,4271,30725,Valid,
pmfmpe.pdf,4,48.47,True,4271,30725,Valid,
pmgdisha copy.pdf,2,29.91,True,2036,14557,Valid,
pmgdisha.pdf,2,29.91,True,2036,14557,Valid,
pmgkp copy.pdf,2,24.99,True,1444,10943,Valid,
pmgkp.pdf,2,24.99,True,1444,10943,Valid,
pmgsy copy.pdf,2,32.35,True,2667,18019,Valid,
pmgsy.pdf,2,32.35,True,2667,18019,Valid,
pmjdy copy.pdf,2,29.74,True,2132,13910,Valid,
pmjdy.pdf,2,29.74,True,2132,13910,Valid,
pmjjby copy.pdf,1,21.1,True,914,6388,Valid,
pmjjby.pdf,1,21.1,True,914,6388,Valid,
pmksypdmc copy.pdf,2,29.33,True,2003,14869,Valid,
pmksypdmc.pdf,2,29.33,True,2003,14869,Valid,
pmkvy-rpl copy.pdf,2,33.73,True,2740,18178,Valid,
pmkvy-rpl.pdf,2,33.73,True,2740,18178,Valid,
pmkvy-sp copy.pdf,2,26.84,True,1532,11624,Valid,
pmkvy-sp.pdf,2,26.84,True,1532,11624,Valid,
pmkvy-stt copy.pdf,1,21.61,True,994,7759,Valid,
pmkvy-stt.pdf,1,21.61,True,994,7759,Valid,
pmms copy.pdf,1,20.78,True,1076,7752,Valid,
pmms.pdf,1,20.78,True,1076,7752,Valid,
pmmsy copy.pdf,2,29.66,True,1975,14732,Valid,
pmmsy.pdf,2,29.66,True,1975,14732,Valid,
pmmvy copy.pdf,2,29.58,True,2065,14209,Valid,
pmmvy.pdf,2,29.58,True,2065,14209,Valid,
pmmy copy.pdf,2,26.83,True,1639,11800,Valid,
pmmy.pdf,2,26.83,True,1639,11800,Valid,
pmrbp copy.pdf,1,22.02,True,1079,7987,Valid,
pmrbp.pdf,1,22.02,True,1079,7987,Valid,
pmrs copy.pdf,1,20.11,True,847,6374,Valid,
pmrs.pdf,1,20.11,True,847,6374,Valid,
pms copy.pdf,1,18.38,True,616,4797,Valid,
pms.pdf,1,18.38,True,616,4797,Valid,
pmsby copy.pdf,1,22.95,True,1343,8955,Valid,
pmsby.pdf,1,22.95,True,1343,8955,Valid,
pmscteoicphh copy.pdf,2,26.11,True,1652,12047,Valid,
pmscteoicphh.pdf,2,26.11,True,1652,12047,Valid,
pmsfscs copy.pdf,1,19.24,True,742,5544,Valid,
pmsfscs.pdf,1,19.24,True,742,5544,Valid,
pmsfss copy.pdf,1,23.4,True,1155,8870,Valid,
pmsfss.pdf,1,23.4,True,1155,8870,Valid,
pmsgmb copy.pdf,1,21.52,True,1083,7579,Valid,
pmsgmb.pdf,1,21.52,True,1083,7579,Valid,
pmsm copy.pdf,1,20.7,True,838,6626,Valid,
pmsm.pdf,1,20.7,True,838,6626,Valid,
pmss copy.pdf,2,26.46,True,1610,10854,Valid,
pmss.pdf,2,26.46,True,1610,10854,Valid,
pmssc copy.pdf,2,28.44,True,1892,13825,Valid,
pmssc.pdf,2,28.44,True,1892,13825,Valid,
pmsscs-g copy.pdf,2,27.92,True,1771,12801,Valid,
pmsscs-g.pdf,2,27.92,True,1771,12801,Valid,
pmsscsn copy.pdf,2,24.43,True,1452,10420,Valid,
pmsscsn.pdf,2,24.43,True,1452,10420,Valid,
pmssfm copy.pdf,1,19.65,True,762,5911,Valid,
pmssfm.pdf,1,19.65,True,762,5911,Valid,
pmssrpf copy.pdf,2,28.1,True,1712,12517,Valid,
pmssrpf.pdf,2,28.1,True,1712,12517,Valid,
pmsss copy.pdf,2,31.68,True,2303,16508,Valid,
pmsss.pdf,2,31.68,True,2303,16508,Valid,
pmsssc copy.pdf,1,20.8,True,876,6563,Valid,
pmsssc.pdf,1,20.8,True,876,6563,Valid,
pmssts.pdf,1,20.99,True,898,7105,Valid,
pmssu copy.pdf,1,18.94,True,678,5224,Valid,
pmssu.pdf,1,18.94,True,678,5224,Valid,
pmsswcapfar copy.pdf,2,32.18,True,2421,17071,Valid,
pmsswcapfar.pdf,2,32.18,True,2421,17071,Valid,
pmsswsutpp copy.pdf,2,29.52,True,1945,14129,Valid,
pmsswsutpp.pdf,2,29.52,True,1945,14129,Valid,
pmsswwcpfp copy.pdf,2,28.45,True,1992,14092,Valid,
pmsswwcpfp.pdf,2,28.45,True,1992,14092,Valid,
pmsvs-maharashtra copy.pdf,2,26.68,True,1777,12520,Valid,
pmsvs-maharashtra.pdf,2,26.68,True,1777,12520,Valid,
pmsy.pdf,1,20.41,True,860,6488,Valid,
pmuy copy.pdf,1,22.97,True,1217,8190,Valid,
pmuy.pdf,1,22.97,True,1217,8190,Valid,
pmuy2 copy.pdf,2,28.95,True,2078,13845,Valid,
pmuy2.pdf,2,28.95,True,2078,13845,Valid,
pmv copy.pdf,2,27.36,True,1692,12323,Valid,
pmv.pdf,2,27.36,True,1692,12323,Valid,
pmyasasvipmsobcebcdnts copy.pdf,2,29.37,True,2032,14516,Valid,
pmyasasvipmsobcebcdnts(1) copy.pdf,2,29.37,True,2032,14516,Valid,
